Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Mass Media and the Law,10922,BRC,319,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 208,Spring2020,Lecture,Brian   Moritz,30
Mass Media and the Law,11030,BRC,319,1,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 201,Spring2020,Lecture,David   Crider,30
Research Methodsfor Mass Media,12740,BRC,325,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Arvind   Diddi,30
Media Copywriting,10466,BRC,328,3,Undergraduate ,3,,4:35 pm - 6:00 pm,MW,Mahar Hall 211,Spring2020,Lecture,Timan Harris  Nekritz,30
Broadcast News Reporting,10467,BRC,329,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 104,Spring2020,Lecture,Catherine J  Loper,30
Broadcast News Reporting Lab,10781,BRC,329,5,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Lanigan Hall 20,Spring2020,Laboratory,Catherine J  Loper,30
Sports Broadcasting,12042,BRC,345,6,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,Spring2020,Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",10468,BRC,350,7,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Lanigan Hall 103,Spring2020,Lecture,Jennifer   Fogel,30
Mass Media & Politics,14306,BRC,419,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 107A,Spring2020,Lecture,Jason   Zenor,30
Technology and Culture,12750,BRC,420,2,Undergraduate ,3,,4:35 pm - 6:00 pm,MW,Mahar Hall 111,Spring2020,Lecture,Serenity   Sutherland,30
Scriptwriting for Television,11223,BRC,428,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 216,Spring2020,Activity,Francisco   Suarez,30
BroadcastNewsProcess&Producing,10469,BRC,429,4,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Mahar Hall 104,Spring2020,Lecture,Michael J  Riecke,30
BroadcastNewsProcess&Producing,10470,BRC,429,5,Undergraduate ,3,,12:40 pm - 4:40 pm,F,Lanigan Hall 20,Spring2020,Laboratory,Michael J  Riecke,30
T: Hispanic Media in the U.S.,12751,BRC,450,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 108,Spring2020,Lecture,Francisco   Suarez,30
T: Hispanic Media in the U.S.,13887,BRC,450,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 108,Spring2020,Lecture,Francisco   Suarez,30
T: Television Sports Productio,14288,BRC,450,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 106,Spring2020,Lecture,Michael   Cleland,30
Teaching Mathematics,11977,CED,330,2,Undergraduate ,3,,9:35 am - 11:00 am,MW,Wilber 115,Spring2020,Lecture,Joan   Gujarati,30
Teaching Mathematics,10159,CED,330,3,Undergraduate ,3,,3:00 pm - 4:30 pm,MW,Park Hall 206,Spring2020,Lecture,Alicia K.  Pizzuto,30
Teaching Mathematics,10158,CED,330,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Park Hall 211,Spring2020,Lecture,Marcia M  Burrell,30
Teaching Science & Technology,10734,CED,340,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Wilber B7,Spring2020,Lecture,Eric   Olson,30
Teaching Social Studies,11546,CED,350,6,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Park Hall 212,Spring2020,Lecture,Ritu   Radhakrishnan,30
Field Placement III,10144,CED,393,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Student Teaching,Joan   Gujarati,30
Integrated Childhood Methods,10143,CED,394,1,Undergraduate ,3,,4:00 pm - 6:00 pm,TR,Park Hall 206,Spring2020,Recitation or Discussion,Joan   Gujarati,30
Field Exp.B:Planning/Teaching,12764,CED,553,2,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Activity,Deborah   Quick,30
Survey of Chemistry,10303,CHE,101,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 175,Spring2020,Lecture,Francis Philip  Pappalardo,30
Survey of Chemistry-Lab,10312,CHE,101,4,Undergraduate ,3,,8:00 am - 10:00 am,T,Shineman Center 103,Spring2020,Laboratory,Hannah Bridget  Vail,30
Survey of Chemistry Lab,13955,CHE,101,5,Undergraduate ,3,,11:10 am - 1:10 pm,T,Shineman Center 103,Spring2020,Laboratory,Hannah Bridget  Vail,30
General Chemistry,10638,CHE,111,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 170,Spring2020,Lecture,Martha   Bruch,30
General Chemistry,14422,CHE,111,7,Undergraduate ,3,,4:30 pm - 5:50 pm,MW,Shineman Center 170,Spring2020,Lecture,Martha   Bruch,30
Laboratory (for Che 111),10639,CHE,113,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 103,Spring2020,Laboratory,Maryanne Wamaitha  Gachema,30
Laboratory (for Che 111),10640,CHE,113,2,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 103,Spring2020,Laboratory,Hannah Bridget  Vail,30
Laboratory (for Che 111),10641,CHE,113,3,Undergraduate ,3,,6:00 pm - 8:55 pm,W,Shineman Center 103,Spring2020,Laboratory,Maryanne Wamaitha  Gachema,30
Laboratory (for Che 111),14423,CHE,113,4,Undergraduate ,3,,6:00 pm - 9:00 pm,R,Shineman Center 103,Spring2020,Laboratory,Maryanne Wamaitha  Gachema,30
Chemistry & Public Concern,10298,CHE,209,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 102,Spring2020,Lecture,Whalmany L  Ounkham,30
Chemistry & Public Concern,12797,CHE,209,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Fehmi   Damkaci,30
General Chem II,10306,CHE,212,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 315,Spring2020,Lecture,Jeffery A.  Schneider,30
General Chem II,12705,CHE,212,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 122,Spring2020,Lecture,Whalmany L  Ounkham,30
General Chem II-Majors,10307,CHE,212,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 232,Spring2020,Lecture,Thomas M  Brown,30
Laboratory (for Che 212),14178,CHE,214,3,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 104,Spring2020,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212),10300,CHE,214,4,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,Spring2020,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212),10743,CHE,214,5,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,Spring2020,Laboratory,Jose   Giler,30
Laboratory (for Che 212),10309,CHE,214,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,Spring2020,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212),10310,CHE,214,7,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,Spring2020,Laboratory,Jose   Giler,30
Laboratory (for Che 212),10317,CHE,214,1,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,Spring2020,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212),10316,CHE,214,2,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,Spring2020,Laboratory,Alita Nicole  Nichols,30
Laboratory (for Che 212),10315,CHE,214,3,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,Spring2020,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212),10313,CHE,214,4,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,Spring2020,Laboratory,Alita Nicole  Nichols,30
Laboratory (for Che 212),10599,CHE,214,5,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,Spring2020,Laboratory,Jose   Giler,30
Laboratory (for Che 212),11131,CHE,214,6,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,Spring2020,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212)-Major,10600,CHE,214,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,Spring2020,Laboratory,Thomas M  Brown,30
Environmental Science,14175,CHE,300,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 174,Spring2020,Lecture,Whalmany L  Ounkham,30
Environmental Science,10823,CHE,300,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jeffery A.  Schneider,30
Chemical Safety,12704,CHE,301,3,Undergraduate ,3,,1:50 pm - 2:45 pm,F,Shineman Center 185,Spring2020,Lecture,Kristin Irene  Gublo,30
Analytical Chemistry,11022,CHE,322,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 206,Spring2020,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,11021,CHE,322,5,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,Spring2020,Laboratory,Webe   Kadima,30
Analytical Chemistry-Lab,11530,CHE,322,6,Undergraduate ,3,,2:20 pm - 6:20 pm,R,Shineman Center 205,Spring2020,Laboratory,Robert S  Morse,30
Organic Chemistry II,11526,CHE,332,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 175,Spring2020,Lecture,Matthew S  Baker,30
Organic Chemistry Majors Only,12132,CHE,332,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 174,Spring2020,Lecture,Fehmi   Damkaci,30
Organic Chemistry-Lab,11534,CHE,332,2,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11535,CHE,332,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11536,CHE,332,4,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11537,CHE,332,5,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11538,CHE,332,6,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11539,CHE,332,7,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab Major,11532,CHE,332,1,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Physical Chemistry II,10308,CHE,342,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 170,Spring2020,Lecture,Jeffery A.  Schneider,30
Comp Physical Chem Lab,13648,CHE,343,3,Undergraduate ,3,,12:45 pm - 4:40 pm,T,Shineman Center 201,Spring2020,Laboratory,Martha   Bruch,30
Introductory Biochemistry,10301,CHE,360,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 103,Spring2020,Lecture,Kestutis G  Bendinskas,30
Introductory Biochemistry Lab,12947,CHE,360,5,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 112,Spring2020,Laboratory,Kestutis G  Bendinskas,30
Introductory Biochemistry Lab,10311,CHE,360,6,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 112,Spring2020,Laboratory,Julian Clifford  Barber,30
Introductory Biochemistry-Lab,10314,CHE,360,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 112,Spring2020,Laboratory,Julian Clifford  Barber,30
Introductory BiochemistryLab,11415,CHE,360,1,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 112,Spring2020,Laboratory,Julian Clifford  Barber,30
Forensic Science,10297,CHE,405,2,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,Spring2020,Lecture,Shokouh H  Haddadi,30
Forensic Science,14172,CHE,405,3,Undergraduate ,3,,1:50 pm - 5:05 pm,M,Shineman Center 103,Spring2020,Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,10302,CHE,425,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 212,Spring2020,Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,10744,CHE,425,5,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,Spring2020,Laboratory,Webe   Kadima,30
Instrumental Analysis Lab,11722,CHE,425,6,Undergraduate ,3,,12:40 pm - 4:40 pm,M,Shineman Center 203,Spring2020,Laboratory,Vadoud H  Niri,30
Adv. Organic Chemistry Lab,10304,CHE,434,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,Spring2020,Laboratory,Matthew S  Baker,30
Chem Applicatn Group Theo,14176,CHE,448,1,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 170,Spring2020,Lecture,Casey C  Raymond,30
Inorganic Chemistry,14170,CHE,451,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 174,Spring2020,Lecture,Thomas M  Brown,30
Biochemistry II,10295,CHE,462,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 206,Spring2020,Lecture,Julia   Koeppe,30
Biochemistry-Lab,10602,CHE,462,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2020,Laboratory,Julia   Koeppe,30
Biochemistry Lab,11048,CHE,462,5,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 112,Spring2020,Laboratory,Kestutis G  Bendinskas,30
T: Isotope Geochemistry,13175,CHE,501,6,Graduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 178,Spring2020,Lecture,Casey C  Raymond,30
Bioanalytical Chemistry,14173,CHE,528,7,Graduate ,3,,9:35 am - 10:55 am,TR,Park Hall 304,Spring2020,Lecture,Webe   Kadima,30
Chemcl Applic Group Theory,14177,CHE,548,1,Graduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 170,Spring2020,Lecture,Casey C  Raymond,30
Medicinal Chemistry,14171,CHE,555,2,"Undergraduate, Graduate ",3,,11:30 am - 12:25 pm,MWF,Park Hall 304,Spring2020,Lecture,Fehmi   Damkaci,30
Advanced Biochemistry,10296,CHE,562,3,Graduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 206,Spring2020,Lecture,Julia   Koeppe,30
Advanced Biochemistry-Lab,10603,CHE,562,4,Graduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2020,Laboratory,Julia   Koeppe,30
T:Biophysical Methods,14174,CHE,569,5,Graduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 322,Spring2020,Lecture,Julia   Koeppe,30
Continuing Elementary Chinese,10391,CHI,102,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 256,Spring2020,Lecture,Ching Hung  Hsiao,30
Arts and Ideas,10816,CMA,100,7,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Mahar Hall 217,Spring2020,Lecture,Sally   Rock-Blake,30
Digital Imagery Fundamentals,14390,CMA,200,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Justin Anty  Mastrangelo,30
Experiencing Arts and Ideas,11207,CMA,300,2,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Mahar Hall 217,Spring2020,Lecture,Sally   Rock-Blake,30
T:Television Sports Production,14345,CMA,401,3,Undergraduate ,3,,10:20 am - 11:15 am,F,Mahar Hall 106,Spring2020,Lecture,Michael   Cleland,30
Intro to Cognitive Science,11019,COG,166,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 232,Spring2020,Lecture,Leigh   Bacher,30
Intro to Cognitive Science,13696,COG,166,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 211,Spring2020,Lecture,John K  Lindstedt,30
"Brains, Minds, & Consciousness",10229,COG,266,6,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Shineman Center 444,Spring2020,Lecture,John K  Lindstedt,30
Cognitive Musicology,14211,COG,316,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2020,Lecture,Craig   Graci,30
GenerativeProcess&AbstractMach,11670,COG,356,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 444,Spring2020,Lecture,Craig   Graci,30
Computer Models ofLangRep&Proc,10713,COG,376,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 444,Spring2020,Lecture,David   Vampola,30
Foundations Of Communication,11377,COM,100,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 101,Spring2020,Lecture,Andrea J  Vickery,30
Foundations Of Communication,13670,COM,100,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Lanigan Hall 102,Spring2020,Lecture,Heidi   Bulk,30
Foundations Of Communication,14409,COM,100,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 216,Spring2020,Lecture,Jenny   Rosenberg,30
Foundations Of Communication,11437,COM,100,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Denise   Casey,30
Critical Thinking/Public Speak,10471,COM,210,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 107A,Spring2020,Lecture,Jill M  Ennis,30
Critical Thinking/Public Speak,11184,COM,210,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 106A,Spring2020,Lecture,Christine M  Hirsch,30
Critical Thinking/Public Speak,12188,COM,210,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 119,Spring2020,Lecture,Christine M  Hirsch,30
Critical Thinking/Public Speak,11205,COM,210,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107A,Spring2020,Lecture,Thomas   Downs,30
Critical Thinking/Public Speak,11586,COM,210,4,Undergraduate ,3,,4:35 pm - 7:15 pm,M,Mahar Hall 118,Spring2020,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11582,COM,210,5,Undergraduate ,3,,4:35 pm - 7:15 pm,T,Mahar Hall 107,Spring2020,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11185,COM,210,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 35,Spring2020,Lecture,Mary   Simone,30
Strategic Communication in Bus,13679,COM,211,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 107A,Spring2020,Seminar,James Alan  Dunagan,30
Strategic Communication in Bus,11382,COM,211,1,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 106,Spring2020,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11379,COM,211,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 106,Spring2020,Seminar,Adam Michael  Marinelli,30
Strategic Communication in Bus,11594,COM,211,3,Undergraduate ,3,,4:35 pm - 6:00 pm,MW,Mahar Hall 106,Spring2020,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11386,COM,211,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 106,Spring2020,Seminar,Jessica   Hample,30
Strategic Communication in Bus,11375,COM,211,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 107,Spring2020,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11381,COM,211,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 107,Spring2020,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11730,COM,211,7,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Lanigan Hall 107A,Spring2020,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,11376,COM,211,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 107,Spring2020,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11464,COM,211,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 106,Spring2020,Seminar,Jacob Richard  Byron,30
Strategic Communication in Bus,12028,COM,211,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,12187,COM,211,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Seminar,Denise   Casey,30
Interpersonal Communication,11383,COM,212,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 202,Spring2020,Lecture,Jessica   Hample,30
Interpersonal Communication,10984,COM,212,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106A,Spring2020,Lecture,Heidi   Bulk,30
Interpersonal Communication,11728,COM,212,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 203,Spring2020,Lecture,Heidi   Bulk,30
Interpersonal Communication,14350,COM,212,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 314,Spring2020,Lecture,Jessica   Hample,30
Survey Of Public Relations,10473,COM,215,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 102A,Spring2020,Lecture,Lindsay Marie  McCluskey,30
Survey Of Public Relations,10472,COM,215,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 201,Spring2020,Lecture,Joseph Earl  Stabb,30
Group Interaction & Discussion,10829,COM,240,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 107A,Spring2020,Lecture,Jill M  Ennis,30
Communication Theories,10985,COM,301,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 122,Spring2020,Lecture,Minhao   Dai,30
Communication Theories,11595,COM,301,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 102A,Spring2020,Lecture,Minhao   Dai,30
Message Criticism,10782,COM,302,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 216,Spring2020,Lecture,Heidi   Bulk,30
Message Criticism,11727,COM,302,,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 217,Spring2020,Lecture,Jessica K  Reeher,30
PublicRelationsWriting&MassMed,11204,COM,313,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 211,Spring2020,Lecture,Kathleen   White,30
Design & Layout For Media,11135,COM,315,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 36,Spring2020,Lecture,Woomi   Shim,30
Design & Layout For Media,11136,COM,315,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 36,Spring2020,Lecture,Woomi   Shim,30
Public Relations Research,12051,COM,317,4,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Mahar Hall 202,Spring2020,Lecture,Joseph Earl  Stabb,30
Public Relations Research,14344,COM,317,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Joseph Earl  Stabb,30
Event Planning,14303,COM,318,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 202,Spring2020,Lecture,Joseph Earl  Stabb,30
Conflict Management,14301,COM,340,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 111,Spring2020,Lecture,John K  Smith,30
Conflict Management,14302,COM,340,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 111,Spring2020,Lecture,John K  Smith,30
Argumentation & Debate,10986,COM,350,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107A,Spring2020,Lecture,Thomas   Downs,30
Persuasion,13682,COM,360,3,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 111,Spring2020,Lecture,Jessica   Hample,30
Organizational Communication,14411,COM,365,4,Undergraduate ,3,,3:00 pm - 4:30 pm,MW,Mahar Hall 122,Spring2020,Lecture,Christine M  Hirsch,30
Rhetoric of Film,13677,COM,375,5,Undergraduate ,3,,10:20 am - 11:15 am,MW,Mahar Hall 217,Spring2020,Seminar,Jessica K  Reeher,30
"T:Arts, Entertainment, and Spo",13673,COM,395,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 202,Spring2020,Recitation or Discussion,Lindsay Marie  McCluskey,30
Communication Research Methods,13681,COM,403,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 216,Spring2020,Lecture,Jenny   Rosenberg,30
Case Studies Public Relations,11823,COM,415,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 104,Spring2020,Lecture,Kathleen   White,30
Case Studies Public Relations,14343,COM,415,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Lindsay Marie  McCluskey,30
Capstone in Public Relations,10475,COM,416,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 107A,Spring2020,Lecture,Taejin   Jung,30
Capstone in Public Relations,11824,COM,416,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 107A,Spring2020,Lecture,Taejin   Jung,30
Gender and Communication,14296,COM,421,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 114,Spring2020,Lecture,Christine M  Hirsch,30
Intercultural Communication,11825,COM,422,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Amy B  McHugh,30
Communication/Service Learning,12031,COM,490,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 216,Spring2020,Lecture,Jenny   Rosenberg,30
Applied Communication Theory,11826,COM,501,1,Graduate ,3,,4:30 pm - 7:00 pm,R,Mahar Hall 103,Spring2020,Lecture,Andrea J  Vickery,30
Applied Research Methods,13905,COM,503,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Minhao   Dai,30
Global Media Literacy,14300,COM,508,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Ulises A  Mejias,30
Intercultural Communication,13907,COM,522,4,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Amy B  McHugh,30
Interperson COM inOrganization,13667,COM,562,5,Graduate ,3,,2:00 pm - 4:30 pm,T,Mahar Hall 112,Spring2020,Lecture,Kristen C  Eichhorn,30
Strategic COM Thesis/ApProject,12985,COM,590,6,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Katherine   Thweatt,30
Strategic COM Thesis/ApProject,13534,COM,590,7,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Serenity   Sutherland,30
Strategic COM Thesis/ApProject,12986,COM,590,1,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Ulises A  Mejias,30
Strategic COM Thesis/ApProject,14037,COM,590,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Andrea J  Vickery,30
Strategic COM Thesis/ApProject,14544,COM,590,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Minhao   Dai,30
Introduction to Counseling,10052,CPS,310,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 315,Spring2020,Lecture,Michael G  Mullen,30
Introduction to Counseling,11641,CPS,310,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 315,Spring2020,Lecture,Kristin Renee  MacDonald,30
