Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Poetry Writing: Introductory,11956,CRW,205,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 322,Spring2018,Seminar,Charles F  Itzin,30
Poetry Writing: Introductory,11077,CRW,205,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 322,Spring2018,Seminar,Charles F  Itzin,30
Fiction Writing: Introductory,11662,CRW,206,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 232,Spring2018,Seminar,Laura A  Halferty,30
Fiction Writing: Introductory,10364,CRW,206,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 142,Spring2018,Seminar,Christine R  Motto,30
Fiction Writing: Introductory,10343,CRW,206,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 232,Spring2018,Seminar,Laura A  Halferty,30
Fiction Writing: Introductory,10798,CRW,206,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 142,Spring2018,Seminar,Christine R  Motto,30
Playwriting: Introductory,10337,CRW,207,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 208,Spring2018,Seminar,Brad   Korbesmeyer,30
Playwriting: Introductory,10660,CRW,207,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 208,Spring2018,Seminar,Brad   Korbesmeyer,30
Creative Nonfiction Writing: I,10739,CRW,208,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 142,Spring2018,Seminar,Benjamin William  Allocco,30
Creative Nonfiction Writing: I,10361,CRW,208,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 142,Spring2018,Seminar,Benjamin William  Allocco,30
Creative Nonfiction Writing: I,13304,CRW,208,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 314,Spring2018,Seminar,Jessie Rose  Moore,30
Creative Nonfiction Writing: I,13311,CRW,208,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 210,Spring2018,Seminar,Linda C.  Loomis,30
Screenwriting: Intermediate,10662,CRW,301,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 208,Spring2018,Lecture,Jamie L.  Adams,30
Screenwriting: Intermediate,10981,CRW,301,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 208,Spring2018,Lecture,Jamie L.  Adams,30
Poetry Writing: Intermediate,11660,CRW,305,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 217,Spring2018,Seminar,Stephanie Sue  Pritchard,30
Fiction Writing: Intermediate,10348,CRW,306,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 306,Spring2018,Seminar,Robert T.  O'Connor,30
Fiction Writing: Intermediate,11078,CRW,306,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 306,Spring2018,Seminar,Robert T.  O'Connor,30
Creative Nonfiction Writ: Inte,10799,CRW,308,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 314,Spring2018,Seminar,Jessie Rose  Moore,30
Form/Theory Genre:GraphicNovel,13395,CRW,330,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 211,Spring2018,Lecture,Michael   Raicht,30
ST:Literary Publishing,12806,CRW,395,1,Undergraduate ,3,,4:00 pm - 6:45 pm,T,Marano Campus Center 210,Spring2018,Lecture,Laura   Donnelly,30
Screenwriting: Advanced,13305,CRW,401,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 322,Spring2018,Lecture,Juliet A  Giglio,30
Poetry Writing: Advanced,10800,CRW,405,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 208,Spring2018,Seminar,Laura   Donnelly,30
Fiction Writing: Advanced,10349,CRW,406,4,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 322,Spring2018,Seminar,Leigh   Wilson,30
Playwriting: Advanced,13299,CRW,407,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Lee Hall 302,Spring2018,Seminar,Brad   Korbesmeyer,30
Tools for Computing,10223,CSC,101,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 122,Spring2018,Lecture,Robert A.  Zuber,30
BUS Info System&Computing Tool,11274,CSC,102,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 122,Spring2018,Lecture,James   Patridge,30
BUS Info System&Computing Tool,11275,CSC,102,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 122,Spring2018,Lecture,Michael L  Smith,30
BUS Info System&Computing Tool,10674,CSC,102,2,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Shineman Center 122,Spring2018,Lecture,James   Patridge,30
Comp Tools/Info Lit for EDU,10772,CSC,103,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 176,Spring2018,Lecture,William C  Bosch,30
Comp Tools/Info Lit for EDU,10771,CSC,103,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 448,Spring2018,Lecture,David Paul  Parisian,30
Comp Tools/Info Lit for EDU,10773,CSC,103,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 448,Spring2018,Lecture,David Paul  Parisian,30
Int To Prog & Prog Language,10230,CSC,120,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 448,Spring2018,Lecture,Randolph   Odendahl,30
Principles Of Programming,10235,CSC,212,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 122,Spring2018,Lecture,Bastian   Tenbergen,30
Principles Of Programming,11491,CSC,212,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2018,Lecture,Craig   Graci,30
Principles Of Programming Lab,11700,CSC,212,2,Undergraduate ,3,,8:00 am - 8:55 am,W,Shineman Center 446,Spring2018,Laboratory,Craig   Graci,30
Principles Of Programming-Lab,10234,CSC,212,3,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Shineman Center 446,Spring2018,Laboratory,Douglas   Lea,30
Principles Of Programming Lab,10604,CSC,212,4,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Shineman Center 446,Spring2018,Laboratory,Douglas   Lea,30
Principles Of Programming-Lab,10228,CSC,212,5,Undergraduate ,3,,9:35 am - 10:30 am,R,Shineman Center 446,Spring2018,Laboratory,David   Vampola,30
Principles Of Programming-Lab,10224,CSC,212,6,Undergraduate ,3,,8:00 am - 8:55 am,R,Shineman Center 446,Spring2018,Laboratory,Bastian   Tenbergen,30
Principles Of Programming-Lab,12828,CSC,212,7,Undergraduate ,3,,12:45 pm - 1:40 pm,R,Shineman Center 446,Spring2018,Laboratory,Randolph   Odendahl,30
Principles Of Programming-Lab,10231,CSC,212,1,Undergraduate ,3,,11:10 am - 12:05 pm,R,Shineman Center 446,Spring2018,Laboratory,Aleksandar V  Pantaleev,30
Foundation Of Computer Science,10227,CSC,221,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 170,Spring2018,Lecture,Ioana   Coman,30
Foundation Of Computer Science,11017,CSC,221,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 170,Spring2018,Lecture,Ioana   Coman,30
Computer Orgnztn & Programming,10817,CSC,222,4,Undergraduate ,3,,2:20 pm - 5:05 pm,TR,Shineman Center 406,Spring2018,Lecture,Paul   Bakke,30
Computer Orgnztn & Programming,13447,CSC,222,5,Undergraduate ,3,,9:10 am - 11:00 am,MWF,Shineman Center 404,Spring2018,Lecture,Sungeun   Kim,30
Abst Data Types&Prog Methods,12891,CSC,241,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 122,Spring2018,Lecture,Daniel Ray  Schlegel,30
Abst Data Types&Prog MethLab,12892,CSC,241,7,Undergraduate ,3,,10:20 am - 11:15 am,M,Shineman Center 446,Spring2018,Laboratory,Daniel Ray  Schlegel,30
Abst Data Types&Prog MethLab,12893,CSC,241,1,Undergraduate ,3,,11:30 am - 12:25 pm,M,Shineman Center 446,Spring2018,Laboratory,Daniel Ray  Schlegel,30
Abst Data Types&Prog MethLab,12894,CSC,241,2,Undergraduate ,3,,12:40 pm - 1:35 pm,M,Shineman Center 446,Spring2018,Laboratory,Daniel Ray  Schlegel,30
Abstr Data Types&Prog MethLab,10233,CSC,241,3,Undergraduate ,3,,4:10 pm - 5:05 pm,M,Shineman Center 446,Spring2018,Laboratory,Daniel Ray  Schlegel,30
Numerical Methods,10221,CSC,320,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 194,Spring2018,Lecture,Daniel K  Kraus,30
Systems Programming,11790,CSC,322,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 172,Spring2018,Lecture,Jae Woong   Lee,30
Programming Languages,10673,CSC,344,6,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Shineman Center 444,Spring2018,Lecture,Daniel Ray  Schlegel,30
Data Structures & Algorithms,11302,CSC,365,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 175,Spring2018,Lecture,Douglas   Lea,30
Intro to Software Engineering,11096,CSC,380,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 170,Spring2018,Lecture,Aleksandar V  Pantaleev,30
Topic:Teach Computer Concept,10226,CSC,390,2,Undergraduate ,3,,3:00 pm - 4:20 pm,F,Shineman Center 448,Spring2018,Lecture,James   Patridge,30
Web Services,12830,CSC,435,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 444,Spring2018,Lecture,Aleksandar V  Pantaleev,30
Software/Safety Require Engine,12833,CSC,436,4,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 444,Spring2018,Seminar,Bastian   Tenbergen,30
Computer Networks,13270,CSC,445,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 444,Spring2018,Lecture,Douglas   Lea,30
Game Programming,13276,CSC,455,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 444,Spring2018,Lecture,Aleksandar V  Pantaleev,30
Data Base Mgmt Systems,13283,CSC,459,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 444,Spring2018,Lecture,Ioana   Coman,30
Computational Engineering,12851,CSC,472,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 190,Spring2018,Lecture,Patanjali V  Parimi,30
Software Design,11098,CSC,480,2,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Shineman Center 170,Spring2018,Lecture,Bastian   Tenbergen,30
T: Latex,12005,CSC,490,3,Undergraduate ,3,,11:10 am - 12:30 pm,T,Shineman Center 130,Spring2018,Lecture,Elizabeth   Wilcox,30
Software Engineering Sem:I,11097,CSC,495,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 128,Spring2018,Seminar,Jae Woong   Lee,30
Intro to Cinema Production,11178,CSS,235,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 174,Spring2018,Lecture,Joshua   Adams,30
Intermediate Cinema Production,11179,CSS,335,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 6,Spring2018,Lecture,Jacob A  Dodd,30
StudyNationalCinema:FrenchFilm,13365,CSS,360,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 323,Spring2018,Lecture,Lenuta   Giukin,30
Children's Literature and Film,11652,CSS,385,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 6,Spring2018,Lecture,Jacob A  Dodd,30
Film Practicum,13297,CSS,391,2,Undergraduate ,3,,4:35 pm - 7:15 pm,W,Shineman Center 175,Spring2018,Practicum,Joshua   Adams,30
ST:Video Art,12812,CSS,395,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 211,Spring2018,Lecture,Tiffany L  Deater,30
ST: Graphic Novel,13301,CSS,395,4,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 211,Spring2018,Lecture,Michael   Raicht,30
Location-based Filmmaking,11945,CSS,491,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 175,Spring2018,Studio,Joshua   Adams,30
Senior Thesis,11986,CSS,496,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 322,Spring2018,Seminar,Amy   Shore,30
Begin Dance Jazz Technique,13002,DNC,116,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lee Hall 300,Spring2018,Studio,Cheryl   Wilkins-Mitchell,30
Beginning Ballet Technique,12875,DNC,118,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lee Hall 300,Spring2018,Lecture,Ligia R  Pinheiro,30
IntermedModern Dance Technique,13326,DNC,212,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lee Hall 300,Spring2018,Lecture,Cheryl   Wilkins-Mitchell,30
Internship-Build/District Lead,10001,EAD,695,3,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Richard   Cavallaro,30
Internship-Build/District Lead,10002,EAD,695,4,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Linda Rae  Markert,30
Internship-Build/District Lead,10003,EAD,695,5,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Terry Lee  Ward,30
Internship-Build/District Lead,10004,EAD,695,6,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Lynne   Erdle,30
Internship-Build/District Lead,10005,EAD,695,7,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Cathleen J  Chamberlain,30
Internship-Build/District Lead,11499,EAD,695,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Tamara   Lipke,30
Introduction to Engineering,11221,ECE,101,2,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Shineman Center 172,Spring2018,Lecture,Ildar   Sabirianov,30
Electric Circuits,13221,ECE,211,3,Undergraduate ,3,,3:00 pm - 4:50 pm,MWF,Shineman Center 404,Spring2018,Lecture,Paul   Bakke,30
Signals and Systems,11300,ECE,233,4,Undergraduate ,3,,12:40 pm - 2:30 pm,MWF,Shineman Center 408,Spring2018,Seminar,Mario   Bkassiny,30
Digital Systems,11026,ECE,271,5,Undergraduate ,3,,9:10 am - 11:00 am,MWF,Shineman Center 404,Spring2018,Lecture,Sungeun   Kim,30
Digital Systems,12036,ECE,271,6,Undergraduate ,3,,2:20 pm - 5:05 pm,TR,Shineman Center 406,Spring2018,Lecture,Paul   Bakke,30
Microelectronic Circuits,12697,ECE,314,7,Undergraduate ,3,,2:20 pm - 5:05 pm,TR,Shineman Center 404,Spring2018,Studio,Adrian   Ieta,30
Power Circuits and Systems,12698,ECE,321,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 436,Spring2018,Lecture,Hui   Zhang,30
Control Systems,13223,ECE,365,2,Undergraduate ,3,,12:40 pm - 2:30 pm,MWF,Shineman Center 406,Spring2018,Studio,Hui   Zhang,30
Microprocessor Applications,11312,ECE,375,3,Undergraduate ,3,,11:10 am - 1:55 pm,TR,Shineman Center 406,Spring2018,Studio,Rachid   Manseur,30
Advanced Electronics,13454,ECE,416,4,Undergraduate ,3,,9:35 am - 12:20 pm,TR,Shineman Center 404,Spring2018,Laboratory,Adrian   Ieta,30
Wireless Communications,13222,ECE,455,5,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 176,Spring2018,Lecture,Mario   Bkassiny,30
Computer Architecture,11772,ECE,475,6,Undergraduate ,3,,3:00 pm - 4:50 pm,MWF,Shineman Center 406,Spring2018,Studio,Marianne   Hromalik,30
Computer Architecture,13453,ECE,475,7,Undergraduate ,3,,9:10 am - 11:00 am,MWF,Shineman Center 406,Spring2018,Studio,Marianne   Hromalik,30
Capstone Design Proposal,12924,ECE,491,1,Undergraduate ,3,,5:20 pm - 6:40 pm,TR,Shineman Center 408,Spring2018,Lecture,Rachid   Manseur,30
Principles of Microeconomics,10214,ECO,101,2,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Mahar Hall 108,Spring2018,Lecture,Glenn   Graham,30
Principles of Microeconomics,10213,ECO,101,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 309,Spring2018,Lecture,Mihai   Paraschiv,30
Principles of Microeconomics,10207,ECO,101,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 201,Spring2018,Lecture,Mihai   Paraschiv,30
Principles of Microeconomics,10215,ECO,101,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,Spring2018,Lecture,Lyudmyla   Ardan,30
Principles of Microeconomics,11504,ECO,101,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 214,Spring2018,Lecture,Lyudmyla   Ardan,30
Principles of Microeconomics,11505,ECO,101,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 102,Spring2018,Lecture,Craig   Benedict,30
Prin of Macroeconomics,10211,ECO,200,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 101,Spring2018,Lecture,Elizabeth A  Schmitt,30
Prin of Macroeconomics,10948,ECO,200,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Lanigan Hall 102,Spring2018,Lecture,Mohammad Iqbal   Ahmed,30
Intermediate Macro Theory,10210,ECO,300,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 102,Spring2018,Lecture,Glenn   Graham,30
Intermediate Micro Theory,11500,ECO,301,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 102,Spring2018,Lecture,Said   Atri,30
Introduction To Econometrics,11052,ECO,312,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 102,Spring2018,Lecture,John   Kane,30
Hist Economic Doctrines,13201,ECO,322,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 111,Spring2018,Lecture,David R  Andrews,30
Amer. Economic Hist since 1900,12640,ECO,327,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 108,Spring2018,Lecture,Ranjit   Dighe,30
Economic Development,10206,ECO,330,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 111,Spring2018,Lecture,David R  Andrews,30
Money And Banking,10208,ECO,340,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 108,Spring2018,Lecture,Ranjit   Dighe,30
Money And Banking,10209,ECO,340,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 108,Spring2018,Lecture,Ranjit   Dighe,30
Money And Banking,11314,ECO,340,4,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 108,Spring2018,Lecture,Mohammad Iqbal   Ahmed,30
Money And Banking,11501,ECO,340,5,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 108,Spring2018,Lecture,Mohammad Iqbal   Ahmed,30
Money And Banking,11782,ECO,340,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 102,Spring2018,Lecture,Craig   Benedict,30
Money And Banking,13202,ECO,340,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 102,Spring2018,Lecture,Craig   Benedict,30
International Finance,11313,ECO,343,1,Undergraduate ,3,,4:40 pm - 6:00 pm,MW,Mahar Hall 102,Spring2018,Lecture,Said   Atri,30
International Trade,12643,ECO,344,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 122,Spring2018,Lecture,Mihai   Paraschiv,30
Intro to Labor Economics,11503,ECO,350,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Mahar Hall 214,Spring2018,Lecture,Lyudmyla   Ardan,30
Environmental Economics,12641,ECO,390,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 108,Spring2018,Lecture,Glenn   Graham,30
HIS of EDU in US since 1865,11348,EDU,210,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 328,Spring2018,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,10735,EDU,210,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Hewitt Union 228B,Spring2018,Lecture,Joseph L.  Caruana,30
HIS of EDU in US since 1865,11995,EDU,210,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 328,Spring2018,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,13396,EDU,210,1,Undergraduate ,3,,4:30 pm - 7:30 pm,R,Sheldon Hall 332,Spring2018,Lecture,Bryon Kieth  Wilcox,30
"School,Pedagogy&Social Justice",11979,EDU,301,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 336,Spring2018,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",11980,EDU,301,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Sheldon Hall 336,Spring2018,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",13237,EDU,301,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 336,Spring2018,Lecture,Bonita   Hampton,30
Field Placement I,10128,EDU,303,5,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2018,Activity,David Paul  Parisian,30
Culturally Relevant Teaching,11976,EDU,380,6,Undergraduate ,3,,11:10 am - 12:30 pm,MW,Sheldon Hall 326,Spring2018,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,11351,EDU,380,7,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Sonata 118,Spring2018,Lecture,Alfred   Frederick,30
Teach Eng Lang Learn,12862,EDU,383,1,Undergraduate ,3,,4:30 pm - 7:30 pm,R,Hewitt Union 228B,Spring2018,Lecture,Anne   Fairbrother,30
Professionalism&Social Justice,10135,EDU,430,2,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2018,Practicum,David Paul  Parisian,30
Professionalism&Social Justice,10140,EDU,430,3,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2018,Practicum,David Paul  Parisian,30
Professionalism&Social Justice,11542,EDU,430,4,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2018,Practicum,David Paul  Parisian,30
Foundatn of Educationl Inquiry,10148,EDU,501,5,Graduate ,3,,4:30 pm - 7:30 pm,R,Hewitt Union 228C,Spring2018,Lecture,Jacquelyn S  Kibbey,30
Tech for Professional Developm,10597,EDU,506,6,Graduate ,3,,4:30 pm - 7:30 pm,W,Sonata 103,Spring2018,Recitation or Discussion,Harrison   Yang,30
Educ of Diverse Populations,10138,EDU,514,7,Graduate ,3,,4:30 pm - 7:30 pm,W,Sonata 118,Spring2018,Lecture,Alfred   Frederick,30
Professionalism&Social Justice,11996,EDU,530,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Lecture,David Paul  Parisian,30
TeachENG Lang Learn Across Cur,12863,EDU,583,2,Graduate ,3,,4:30 pm - 7:30 pm,R,Hewitt Union 228B,Spring2018,Lecture,Anne   Fairbrother,30
Composition I,10327,ENG,101,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 323,Spring2018,Lecture,Melissa Ruth  Webb,30
Composition I,11369,ENG,101,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 225,Spring2018,Lecture,Anthony J  Caputa,30
Composition I-International,11442,ENG,101,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 210,Spring2018,Lecture,Gurdeep   Skolnik,30
Composition II,11448,ENG,102,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 223,Spring2018,Lecture,Diane Marie  Zeller,30
Composition II,10333,ENG,102,7,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 258,Spring2018,Lecture,Melissa Ruth  Webb,30
Composition II,10329,ENG,102,,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 323,Spring2018,Lecture,William T.  Brangan,30
Composition II,10331,ENG,102,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 313,Spring2018,Lecture,Mary A  Hess,30
Composition II,10358,ENG,102,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 258,Spring2018,Lecture,Melissa Ruth  Webb,30
Composition II,10355,ENG,102,3,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Marano Campus Center 322,Spring2018,Lecture,Linda M.  Black-Ochsenbein,30
CompositionII,10356,ENG,102,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 204,Spring2018,Lecture,Linda M.  Black-Ochsenbein,30
CompositionII,10357,ENG,102,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Hewitt Union 228C,Spring2018,Lecture,Stephanie Sue  Pritchard,30
Composition II,10353,ENG,102,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 313,Spring2018,Lecture,William T.  Brangan,30
Composition II,10354,ENG,102,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 322,Spring2018,Lecture,Thomas   Bertonneau,30
Composition II,10334,ENG,102,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 323,Spring2018,Lecture,Douglas A  Guerra,30
Composition II,10365,ENG,102,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 256,Spring2018,Lecture,Timothy W  McCoy,30
Composition II,10643,ENG,102,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 314,Spring2018,Lecture,Mary A  Hess,30
Composition II,10332,ENG,102,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 256,Spring2018,Lecture,Timothy W  McCoy,30
Composition II,10330,ENG,102,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 225,Spring2018,Lecture,Anthony J  Caputa,30
Composition II,10359,ENG,102,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 225,Spring2018,Lecture,Anthony J  Caputa,30
Composition II,10350,ENG,102,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 322,Spring2018,Lecture,Fiona   Coll,30
Composition II-International,11714,ENG,102,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 210,Spring2018,Lecture,Gurdeep   Skolnik,30
Composition II,10360,ENG,102,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 306,Spring2018,Lecture,Devon   Moore,30
Composition II,10982,ENG,102,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 231,Spring2018,Lecture,Roberta   Hurtado,30
Composition II,11374,ENG,102,4,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 306,Spring2018,Lecture,Diane Marie  Zeller,30
Composition II,11963,ENG,102,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 223,Spring2018,Lecture,Kenneth S  Nichols,30
Composition II,11399,ENG,102,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 223,Spring2018,Lecture,Jean   Troy-Smith,30
Composition II,11439,ENG,102,7,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 223,Spring2018,Lecture,Kenneth S  Nichols,30
